MSN     StateCode    Year     Data
ARICP   NM           1998  2048.341
ARICP   NM           1999  1902.443
ARICP   NM           2000  1774.879
ARICP   NM           2001  791.1654
ARICP   NM           2002  1994.304
ARICP   NM           2003  1977.964
ARICP   NM           2004  1990.127
ARICP   NM           2005   1799.76
ARICP   NM           2006   1932.76
ARICP   NM           2007  2351.107
ARICP   NM           2008  1767.199
ARICP   NM           2009  1524.665
ARICP   TX           1960  6283.929
ARICP   TX           1961  7279.183
ARICP   TX           1962  7538.974
ARICP   TX           1963  7146.875
ARICP   TX           1964  7361.441
ARICP   TX           1965  7811.228
ARICP   TX           1966  8455.845
ARICP   TX           1967  8974.205
ARICP   TX           1968  9276.109
ARICP   TX           1969  9967.551
ARICP   TX           1970  11884.84
ARICP   TX           1971  11479.04
ARICP   TX           1972  11379.33
ARICP   TX           1973  11750.76
ARICP   TX           1974  12212.43
ARICP   TX           1975  8149.545
ARICP   TX           1976  6749.114
ARICP   TX           1977  5439.905
ARICP   TX           1978  7144.903
ARICP   TX           1979  9366.364
ARICP   TX           1980  10906.15
ARICP   TX           1981  7923.336
ARICP   TX           1982   7854.58
ARICP   TX           1983  11720.91
ARICP   TX           1984  10729.42
ARICP   TX           1985  11807.54
ARICP   TX           1986  13645.04
ARICP   TX           1987  12600.97
ARICP   TX           1988  14433.55
ARICP   TX           1989  9681.863
ARICP   TX           1990  14013.17
ARICP   TX           1991  9370.558
ARICP   TX           1992  11800.31
ARICP   TX           1993  12734.22
ARICP   TX           1994  10946.73
ARICP   TX           1995  11793.63
ARICP   TX           1996  11962.09
ARICP   TX           1997  10509.17
ARICP   TX           1998  11200.95
ARICP   TX           1999  8437.835
ARICP   TX           2000  7957.243
ARICP   TX           2001  11720.49
ARICP   TX           2002   13203.3
ARICP   TX           2003  13915.58
ARICP   TX           2004  12985.96
ARICP   TX           2005   17189.2
ARICP   TX           2006  15741.08
ARICP   TX           2007  15139.38
ARICP   TX           2008  10715.32
ARICP   TX           2009  9244.727
ARICV   AZ           1970  14.56571
ARICV   AZ           1971  15.84419
ARICV   AZ           1972  19.51149
ARICV   AZ           1973  19.15466
ARICV   AZ           1974  44.78467
ARICV   AZ           1975  28.85164
ARICV   AZ           1976  22.25497
ARICV   AZ           1977  25.48529
ARICV   AZ           1978  34.28231
ARICV   AZ           1979  48.11797
ARICV   AZ           1980  49.58825
ARICV   AZ           1981  48.67678
ARICV   AZ           1982  42.29768
ARICV   AZ           1983   45.4899
ARICV   AZ           1984   75.5833
ARICV   AZ           1985  81.02803
ARICV   AZ           1986  72.67888
ARICV   AZ           1987  53.06592
ARICV   AZ           1988  58.40714
ARICV   AZ           1989  45.03682
ARICV   AZ           1990  42.62396
ARICV   AZ           1991  48.28138
ARICV   AZ           1992  59.14859
ARICV   AZ           1993  45.53494
ARICV   AZ           1994  50.63515
ARICV   AZ           1995  68.49564
ARICV   AZ           1996  57.92935
ARICV   AZ           1997  64.09795
ARICV   AZ           1998   93.9962
ARICV   AZ           1999  80.80089
ARICV   AZ           2000  72.08546
ARICV   AZ           2001  58.93778
ARICV   AZ           2002  85.52312
ARICV   AZ           2003  92.32557
ARICV   AZ           2004  145.5831
ARICV   AZ           2005   148.162
ARICV   AZ           2006  141.9978
ARICV   AZ           2007  148.2466
ARICV   AZ           2008  130.2831
ARICV   AZ           2009  116.7326
ARICV   CA           1970  39.04282
ARICV   CA           1971  51.88862
ARICV   CA           1972  52.27132
ARICV   CA           1973  60.46219
ARICV   CA           1974  115.8547
ARICV   CA           1975  140.9691
ARICV   CA           1976   149.602
ARICV   CA           1977  169.1395
ARICV   CA           1978   184.784
ARICV   CA           1979  387.1467
ARICV   CA           1980  462.2316
ARICV   CA           1981  299.5173
ARICV   CA           1982  259.4174
ARICV   CA           1983  324.8541
ARICV   CA           1984   461.714
ARICV   CA           1985  438.9763
ARICV   CA           1986  517.8809
ARICV   CA           1987  585.1266
ARICV   CA           1988  461.6455
ARICV   CA           1989  308.1918
ARICV   CA           1990  308.8013
ARICV   CA           1991  300.9877
ARICV   CA           1992  246.6746
ARICV   CA           1993  214.6681
ARICV   CA           1994  239.2546
ARICV   CA           1995  250.2739
ARICV   CA           1996  280.8957
ARICV   CA           1997  268.1094
ARICV   CA           1998  379.9435
ARICV   CA           1999  486.1841
ARICV   CA           2000  463.9319
ARICV   CA           2001  491.0613
ARICV   CA           2002  480.8749
ARICV   CA           2003  407.5613
ARICV   CA           2004  434.6697
ARICV   CA           2005  438.8564
ARICV   CA           2006  458.4157
ARICV   CA           2007  736.7479
ARICV   CA           2008  623.9723
ARICV   CA           2009  538.7721
ARICV   NM           1970    4.6192
ARICV   NM           1971   4.43754
ARICV   NM           1972   5.28027
ARICV   NM           1973   5.61889
ARICV   NM           1974  15.83385
ARICV   NM           1975  19.92344
ARICV   NM           1976  16.27377
ARICV   NM           1977  14.17641
ARICV   NM           1978  18.39442
ARICV   NM           1979   23.3063
ARICV   NM           1980  27.69409
ARICV   NM           1981  34.58083
ARICV   NM           1982   39.9889
ARICV   NM           1983   48.9711
ARICV   NM           1984  56.79166
ARICV   NM           1985  47.69442
ARICV   NM           1986  46.66985
ARICV   NM           1987  43.73952
ARICV   NM           1988  47.56584
ARICV   NM           1989  31.74338
ARICV   NM           1990  26.55259
ARICV   NM           1991  34.89247
ARICV   NM           1992  37.16172
ARICV   NM           1993  50.44564
ARICV   NM           1994  42.82602
ARICV   NM           1995  40.66359
ARICV   NM           1996   38.8149
ARICV   NM           1997   30.4221
ARICV   NM           1998  50.00569
ARICV   NM           1999  42.86131
ARICV   NM           2000   39.4551
ARICV   NM           2001  17.98568
ARICV   NM           2002  49.38488
ARICV   NM           2003  53.76788
ARICV   NM           2004  60.50445
ARICV   NM           2005  57.97448
ARICV   NM           2006  66.71365
ARICV   NM           2007  85.71224
ARICV   NM           2008  66.37699
ARICV   NM           2009  59.48336
ARICV   TX           1970  57.97258
ARICV   TX           1971  58.05593
ARICV   TX           1972  58.53331
ARICV   TX           1973  60.32459
ARICV   TX           1974  126.7338
ARICV   TX           1975  95.67036
ARICV   TX           1976  82.90096
ARICV   TX           1977  72.11864
ARICV   TX           1978  105.3553
ARICV   TX           1979  156.1705
ARICV   TX           1980  274.5124
ARICV   TX           1981  272.4673
ARICV   TX           1982   230.171
ARICV   TX           1983  329.5833
ARICV   TX           1984  297.9893
ARICV   TX           1985  329.1757
ARICV   TX           1986  414.4159
ARICV   TX           1987  279.8428
ARICV   TX           1988  307.8747
ARICV   TX           1989  182.6961
ARICV   TX           1990  272.9866
ARICV   TX           1991  206.8438
ARICV   TX           1992  182.3015
ARICV   TX           1993  264.9446
ARICV   TX           1994  213.7375
ARICV   TX           1995  248.7136
ARICV   TX           1996  263.7376
ARICV   TX           1997  243.1048
ARICV   TX           1998  262.7697
ARICV   TX           1999  208.8848
ARICV   TX           2000  200.7296
ARICV   TX           2001  294.9963
ARICV   TX           2002  335.2783
ARICV   TX           2003  389.6732
ARICV   TX           2004  408.4066
ARICV   TX           2005  604.2943
ARICV   TX           2006  598.9726
ARICV   TX           2007  618.8357
ARICV   TX           2008  453.2956
ARICV   TX           2009  412.2175
ARTCB   AZ           1960   5726.26
ARTCB   AZ           1961  6274.827
ARTCB   AZ           1962  5741.445
ARTCB   AZ           1963  8193.889
ARTCB   AZ           1964  7749.175
ARTCB   AZ           1965  7369.236
ARTCB   AZ           1966  12551.17
ARTCB   AZ           1967  13390.92
ARTCB   AZ           1968  15229.11
ARTCB   AZ           1969  18102.82
ARTCB   AZ           1970  24413.72
ARTCB   AZ           1971  19444.06
ARTCB   AZ           1972  23661.19
ARTCB   AZ           1973  22666.35
ARTCB   AZ           1974  26101.18
ARTCB   AZ           1975  15467.14
ARTCB   AZ           1976  13486.39
ARTCB   AZ           1977  14402.05
ARTCB   AZ           1978  17829.46
ARTCB   AZ           1979  19633.42
ARTCB   AZ           1980  13677.18
ARTCB   AZ           1981  10862.66
ARTCB   AZ           1982  10098.82
ARTCB   AZ           1983  10928.74
ARTCB   AZ           1984  16488.61
ARTCB   AZ           1985   17009.4
ARTCB   AZ           1986  16790.93
ARTCB   AZ           1987  16535.25
ARTCB   AZ           1988   17806.4
ARTCB   AZ           1989  15832.11
ARTCB   AZ           1990  15704.64
ARTCB   AZ           1991  14472.49
ARTCB   AZ           1992  19801.47
ARTCB   AZ           1993  15446.88
ARTCB   AZ           1994  17082.92
ARTCB   AZ           1995  20822.51
ARTCB   AZ           1996  16323.78
ARTCB   AZ           1997  17944.76
ARTCB   AZ           1998  26355.45
ARTCB   AZ           1999   25311.9
ARTCB   AZ           2000  22751.66
ARTCB   AZ           2001  17038.82
ARTCB   AZ           2002  23430.93
ARTCB   AZ           2003  23016.83
ARTCB   AZ           2004  31933.97
ARTCB   AZ           2005  30780.25
ARTCB   AZ           2006  27372.75
ARTCB   AZ           2007  27034.39
ARTCB   AZ           2008  23059.23
ARTCB   AZ           2009  19894.54
ARTCB   CA           1960  70774.23
ARTCB   CA           1961  76144.71
ARTCB   CA           1962   78080.2
ARTCB   CA           1963  80479.19
ARTCB   CA           1964  83422.04
ARTCB   CA           1965  78915.23
ARTCB   CA           1966  80100.43
ARTCB   CA           1967  73535.15
ARTCB   CA           1968     78732
ARTCB   CA           1969  86848.51
ARTCB   CA           1970  80189.82
ARTCB   CA           1971  80854.88
ARTCB   CA           1972  81142.71
ARTCB   CA           1973  87351.64
ARTCB   CA           1974  79024.01
ARTCB   CA           1975  87238.73
ARTCB   CA           1976  93449.24
ARTCB   CA           1977  99518.97
ARTCB   CA           1978  101859.9
ARTCB   CA           1979  142557.6
ARTCB   CA           1980  122308.7
ARTCB   CA           1981  65241.51
ARTCB   CA           1982  65153.74
ARTCB   CA           1983  73769.44
ARTCB   CA           1984  101279.5
ARTCB   CA           1985  91894.49
ARTCB   CA           1986  102016.6
ARTCB   CA           1987  109215.7
ARTCB   CA           1988    101815
ARTCB   CA           1989  99513.66
ARTCB   CA           1990  98621.06
ARTCB   CA           1991  94569.61
ARTCB   CA           1992  89971.09
ARTCB   CA           1993  82504.34
ARTCB   CA           1994   81207.6
ARTCB   CA           1995  81036.23
ARTCB   CA           1996     82280
ARTCB   CA           1997  76390.54
ARTCB   CA           1998    103334
ARTCB   CA           1999  135149.9
ARTCB   CA           2000  135103.9
ARTCB   CA           2001  125554.8
ARTCB   CA           2002  118493.2
ARTCB   CA           2003  90543.82
ARTCB   CA           2004  91629.58
ARTCB   CA           2005  87109.94
ARTCB   CA           2006  80492.43
ARTCB   CA           2007  99922.13
ARTCB   CA           2008  82940.52
ARTCB   CA           2009  71557.59
ARTCB   NM           1960   6396.79
ARTCB   NM           1961  6716.242
ARTCB   NM           1962  6688.736
ARTCB   NM           1963  6815.975
ARTCB   NM           1964  7773.469
ARTCB   NM           1965  9209.904
ARTCB   NM           1966  8144.314
ARTCB   NM           1967  7575.748
ARTCB   NM           1968  9667.488
ARTCB   NM           1969  6418.051
ARTCB   NM           1970  8017.627
ARTCB   NM           1971   5393.74
ARTCB   NM           1972  6401.571
ARTCB   NM           1973  6604.937
ARTCB   NM           1974  9058.575
ARTCB   NM           1975  10830.37
ARTCB   NM           1976  9699.065
ARTCB   NM           1977  7953.058
ARTCB   NM           1978  9501.103
ARTCB   NM           1979  9429.719
ARTCB   NM           1980  7552.989
ARTCB   NM           1981  7721.659
ARTCB   NM           1982  9610.174
ARTCB   NM           1983  11773.68
ARTCB   NM           1984  12612.77
ARTCB   NM           1985  9960.825
ARTCB   NM           1986  10724.61
ARTCB   NM           1987  13728.32
ARTCB   NM           1988  14019.48
ARTCB   NM           1989  11052.32
